theta,p,pair,phi,se_phi,q,se_q,x,y,se_x,se_y,rate,se_rate,n,exact_phi,exact_q,exact_rate,exact_x,exact_y,sum_of_angles,ideal_phi,composed_q
0.3141592653589793,0.02,tt,0.010243408119186613,0.011055402778523538,0.0011837518354710919,0.0003865324863415326,0.9975801572897761,0.010218978102189781,0.0007648046544388237,0.011029804948961525,0.5495,0.0028725699875430943,16485,-2.5464498498668187e-17,0.002114395765418997,0.5473001286879623,0.995771208469162,-2.5356814443079982e-17,0.0,0.0,0.0021143957654192747
0.3141592653589793,0.02,tn,-0.5214622456061229,0.023504824700798274,0.14248302332311863,0.007672871905214683,0.62,-0.3561931420573828,0.014572202506542611,0.017481691463350227,0.19193333333333334,0.0022737262286746315,5758,-0.5393564181493324,0.13748207242992955,0.19249722781445314,0.6221093245427334,-0.37236672724047115,-0.5393564181493313,-0.9978491014635966,0.13748207242992921
0.3141592653589793,0.02,nt,0.5439841816777027,0.022802815978069768,0.13709755926955547,0.007755585758930368,0.6210374639769453,0.37563971340839303,0.014878637789253898,0.017121277958889333,0.19023333333333334,0.002266014211651685,5707,0.5393564181493312,0.1374820724299291,0.19249722781445344,0.6221093245427346,0.3723667272404709,0.5393564181493313,0.9978491014635966,0.13748207242992921
0.3141592653589793,0.02,nn,0.09003208815177442,0.06572012453705345,0.25870164750519054,0.013500942227787253,0.4806421152030217,0.04339051463168517,0.026959732576888787,0.031752153561577165,0.06833333333333333,0.0014567531121056957,2050,-2.2295375952993896e-16,0.23604529495940085,0.06770541568313075,0.5279094100811983,-1.1769938766883542e-16,0.0,0.0,0.23604529495940113
0.39269908169872414,0.02,tt,-0.014574126423035115,0.012013746759665616,0.0051645942132747535,0.0008597997732975515,0.9895657078398196,-0.014423076923076924,0.0017110271353944866,0.011890891177995858,0.47213333333333335,0.0028822644389951972,14164,9.024631156028649e-17,0.004635616643738738,0.46564748673034206,0.9907287667125225,8.94096169524767e-17,0.0,0.0,0.004635616643739182
0.39269908169872414,0.02,tn,-0.8521485726051392,0.02399881059139567,0.17472161271690312,0.007758170068185433,0.42830540037243947,-0.4896719319562576,0.015921985409380654,0.015198688142606977,0.21713333333333334,0.0023803812642018006,6514,-0.8573679709053081,0.16721178442483986,0.21673619326965762,0.435573097067578,-0.5032574518213866,-0.8573679709053073,-1.2870022175865687,0.16721178442483947
0.39269908169872414,0.02,nt,0.8460733392089853,0.02300864106252899,0.16160309242615212,0.007749007791500872,0.44866562009419153,0.5067040848144684,0.015838173081300547,0.015226005539087907,0.21306666666666665,0.0023641013953313015,6392,0.8573679709053071,0.16721178442483936,0.21673619326965773,0.4355730970675792,0.5032574518213869,0.8573679709053073,1.2870022175865687,0.16721178442483947
0.39269908169872414,0.02,nn,0.09152478310567033,0.05474618419046055,0.2588173192693267,0.011340185444526932,0.480346435709527,0.044086773967809655,0.022646078419911224,0.026437076560383934,0.09766666666666667,0.0017139417423869157,2930,-5.005512705327408e-16,0.27643124910324696,0.10088012673034247,0.4471375017935061,-2.2381524462557513e-16,0.0,0.0,0.276431249103247
0.47123889803846897,0.02,tt,-0.005499451871369853,0.013439985482984744,0.008890588527525611,0.0012290533308045729,0.9822039698836413,-0.005401637916013243,0.002457071495265305,0.013201199433685725,0.3861,0.0028108527175930084,11583,-5.42638010889219e-17,0.008919207721843347,0.3905875052717701,0.9821615845563133,-5.329582086154413e-17,0.0,0.0,0.00891920772184307
0.47123889803846897,0.02,tn,-1.2893760563426848,0.02722807522319437,0.1999379414259781,0.006939004001474239,0.16666666666666666,-0.5765164162493044,0.016546549224782846,0.013631351914695838,0.2382,0.002459408872066619,7146,-1.2292517060758048,0.19256218996502006,0.23438249822581372,0.2059482184837699,-0.5793594389148925,-1.229251706075801,-1.6025671676327882,0.19256218996501978
0.47123889803846897,0.02,nt,1.1800087249202935,0.027367797218375234,0.20362579795782376,0.00721062333019689,0.22578779994217982,0.5480607082630692,0.016566286130188415,0.014024652579346684,0.2339,0.0024439775639995822,7017,1.2292517060758013,0.1925621899650199,0.23438249822581392,0.2059482184837721,0.579359438914892,1.229251706075801,1.6025671676327882,0.19256218996501978
0.47123889803846897,0.02,nn,-0.03644247612684019,0.057699074744192454,0.3112966211440512,0.010002124662095924,0.37715617715617716,-0.013750592697961118,0.020001786511078604,0.021778282895640984,0.1418,0.0020140569339850683,4254,-1.2265711654049646e-15,0.30753063747285014,0.1406474982766022,0.3849387250542997,-4.721547405993537e-16,0.0,0.0,0.30753063747285014
0.5497787143782138,0.02,tt,0.005626398704835233,0.014648827176512629,0.014386555945773483,0.0016847416492150275,0.9712115153938424,0.00546448087431694,0.0033685856081565346,0.014227547404650376,0.33143333333333336,0.0027177520054197297,9943,-1.3066893151454094e-16,0.015088375885194905,0.32853115992558657,0.9698232482296102,-1.2672576760412457e-16,0.0,0.0,0.015088375885195016
0.5497787143782138,0.02,tn,-1.7145997248901572,0.028801012401913618,0.21303582916771763,0.006789408625882004,-0.08224868457491,-0.5680043091839483,0.016587175517793495,0.013508569126921121,0.24413333333333334,0.002480136077509249,7324,-1.6504148560650052,0.2127352650940854,0.24464521775024417,-0.04569487820253542,-0.572709428758002,-1.6504148560650038,-1.948104928463174,0.21273526509408563
0.5497787143782138,0.02,nt,1.6716850568891024,0.028745735390551794,0.21431950786070553,0.006823752123224764,-0.05754614549402823,0.5684556407447974,0.016450490487821975,0.013615792550077825,0.24453333333333332,0.0024815101734106874,7336,1.6504148560650036,0.21273526509408552,0.24464521775024417,-0.045694878202534504,0.5727094287580019,1.6504148560650038,1.948104928463174,0.21273526509408563
0.5497787143782138,0.02,nn,0.03659358221720847,0.05934380133261067,0.3376641659483781,0.009099309136224974,0.32445431002589714,0.011878247958426132,0.018197141907844175,0.019268645343214548,0.1799,0.0022176262835142744,5397,2.5703879921789007e-16,0.32982254122860943,0.18217840457392498,0.34035491754278113,8.748441931310045e-17,0.0,0.0,0.32982254122860943
0.6283185307179586,0.02,tt,-0.052264572133539806,0.016044764874439427,0.019156937324239398,0.0021630014253577624,0.9603729603729604,-0.050239234449760764,0.0042558581403972905,0.01544952196540515,0.2823333333333333,0.0025988537359268107,8470,2.5654579383009e-17,0.022302067372094614,0.2831013830901365,0.9553958652558108,2.4510279067403768e-17,0.0,0.0,0.022302067372094725
0.6283185307179586,0.02,tn,-2.1070776541176643,0.027121443590250677,0.2191847485705984,0.007286166130373167,-0.28696112139645596,-0.48278580814717476,0.015580931525348205,0.014198882742991867,0.2528666666666667,0.0025094827857253476,7586,-2.1163257359856904,0.22753398575993128,0.2489713404074474,-0.28274927946191636,-0.46583662439448065,-2.1163257359856913,-2.323957291823865,0.22753398575993128
